COMPANY_ID,QUERY,ANSWER,CONTEXT,__index_level_0__
TPLPLASTEH_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -0.2.,"Amortisation Expenses: 5.48 Other Expenses: 5.86 Total Expenses: 251.37 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 20.47 Exceptional Items: 0 Profit/Loss Before Tax: 20.47 Tax Expenses-Continued Operations: nan Current Tax: 4.64 Less: MAT Credit Entitlement: 0 Deferred Tax: -0.2 Tax For Earlier Years: 0 Total Tax Expenses: 4.44 Profit/Loss",2588
VOLTAMP_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 10.12.,"Symbol: VOLTAMP Company Name: Voltamp Transformers Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 10.12 Total Share Capital: 10.12 Reserves and Surplus: 1,097.11 Total Reserves and Surplus: 1,097.11 Total Shareholders Funds: 1,107.23 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:",890
SEAMECLTD_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -5.95.,"Expenses: 92.67 Other Expenses: 23.51 Total Expenses: 379.29 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 35.2 Exceptional Items: 0 Profit/Loss Before Tax: 35.2 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: -5.95 Tax For Earlier Years: -0.13 Total Tax Expenses: -6.08 Profit/Loss After",2411
ESABINDIA_2023_converted.txt_1,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 2.4%.,16.71 Net Profit Margin (%): 12.43 Return on Networth / Equity (%): 52.13 Return on Capital Employed (%): 67.53 Return on Assets (%): 28.62 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 2.4 Liquidity Ratios: nan Current Ratio (X): 1.72 Quick Ratio (X): 1.12 Inventory Turnover Ratio (X): 4.59 Dividend Payout Ratio (NP) (%): 88.49 Dividend Payout,2954
SPIC_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -59.49.,"Amortisation Expenses: 43.73 Other Expenses: 370.01 Total Expenses: 2,549.68 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 299.76 Exceptional Items: 0 Profit/Loss Before Tax: 299.76 Tax Expenses-Continued Operations: nan Current Tax: 74.81 Less: MAT Credit Entitlement: 0 Deferred Tax: -59.49 Tax For Earlier Years: 0 Total Tax Expenses: 15.32",2390
JINDWORLD_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 1,422.09.","46.15 OtherCurrentAssets: 75.21 Total Current Assets: 1,208.42 Total Assets: 1,422.09 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 328.45 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3383
RSSOFTWARE_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is $73.77.,Current Liabilities: 14.43 Total Capital And Liabilities: 73.77 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 4.1 Intangible Assets: 3.52 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 7.62 Non-Current Investments: 31.73 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 4.71 Total Non-Current Assets:,3951
ATLASCYCLE_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 0.01.,"-1,342.76 Net Profit Margin (%): -1,342.76 Return on Networth / Equity (%): 0 Return on Capital Employed (%): 97.26 Return on Assets (%): -20.12 Total Debt/Equity (X): -0.28 Asset Turnover Ratio (%): 0.01 Liquidity Ratios: nan Current Ratio (X): 0.36 Quick Ratio (X): 0.28 Inventory Turnover Ratio (X): 0.26 Dividend Payout Ratio (NP) (%): 0 Dividend",2850
ECLERX_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 48.03.,"Symbol: ECLERX Company Name: eClerx Services Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 48.03 Total Share Capital: 48.03 Reserves and Surplus: 1,110.81 Total Reserves and Surplus: 1,110.81 Total Shareholders Funds: 1,158.84 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other",303
BRIGADE_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 6.06.,"141.92 OtherCurrentAssets: 310.24 Total Current Assets: 4,721.49 Total Assets: 9,142.04 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 1,013.79 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",4183
STCINDIA_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,0.02% is the Asset Turnover Ratio of the company.,"(%): 1.49 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 0.02 Liquidity Ratios: nan Current Ratio (X): 152,010.14 Quick Ratio (X): 152,010.14 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend Payout Ratio (CP) (%): 0 Earnings Retention Ratio (%): 0 Cash Earnings Retention Ratio (%): 0 Valuation Ratios: nan Enterprise",3216
PNB_2023_converted.txt_0,What is the equity share capital of the company?,"The equity share capital of the company is 2,202.20.","Symbol: PNB Company Name: Punjab National Bank EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 2,202.20 Total Share Capital: 2,202.20 Reserves and Surplus: 8,455.13 Total Reserves and Surplus: 89,198.33 Total Shareholders Funds: 97,653.46 NON-CURRENT LIABILITIES: 99,855.66 Long Term Borrowings: 1,281,163.10 Deferred Tax",664
REDINGTON_2023_converted.txt_1,What is the total reserves and surplus of the company?,"The total reserves and surplus of Redington Ltd. is 2,946.54.","Symbol: REDINGTON Company Name: Redington Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 156.31 Total Share Capital: 156.31 Reserves and Surplus: 2,946.54 Total Reserves and Surplus: 2,946.54 Total Shareholders Funds: 3,106.43 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other",1177
ARCHIDPLY_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of Archidply Industries Ltd. are 103.8.,Symbol: ARCHIDPLY Company Name: Archidply Industries Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 19.87 Total Share Capital: 19.87 Reserves and Surplus: 83.94 Total Reserves and Surplus: 83.94 Total Shareholders Funds: 103.8 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other,1947
PRESTIGE_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 39.1.,"Amortisation Expenses: 331.7 Other Expenses: 523.9 Total Expenses: 4,042.10 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 394.6 Exceptional Items: 20.4 Profit/Loss Before Tax: 415 Tax Expenses-Continued Operations: nan Current Tax: 35 Less: MAT Credit Entitlement: 0 Deferred Tax: 39.1 Tax For Earlier Years: 0 Total Tax Expenses: 74.1",2501
RPSGVENT_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is 2,623.02.","Liabilities: 276.19 Total Capital And Liabilities: 2,623.02 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 54.94 Intangible Assets: 0.8 Capital Work-In-Progress: 0.35 Other Assets: 0 Fixed Assets: 56.09 Non-Current Investments: 2,292.24 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0.38 Other Non-Current Assets: 7.85 Total Non-Current",3955
INFY_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 1.24%.,25.51 Net Profit Margin (%): 18.76 Return on Networth / Equity (%): 34.34 Return on Capital Employed (%): 43.03 Return on Assets (%): 22.96 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 1.24 Liquidity Ratios: nan Current Ratio (X): 1.9 Quick Ratio (X): 1.9 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 58.77 Dividend Payout,3154
ITDCEM_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.,"Symbol: ITDCEM Company Name: ITD Cementation India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 17.18 Total Share Capital: 17.18 Reserves and Surplus: 1,220.35 Total Reserves and Surplus: 1,220.35 Total Shareholders Funds: 1,237.53 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 168.34 Deferred Tax Liabilities",2132
RAJSREESUG_2023_converted.txt_4,What is the total value of assets of the company?,818.73,Total Current Liabilities: 185.85 Total Capital And Liabilities: 818.73 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 589.03 Intangible Assets: 0.24 Capital Work-In-Progress: 0.37 Other Assets: 0.1 Fixed Assets: 589.74 Non-Current Investments: 0 Deferred Tax Assets [Net]: 19.23 Long Term Loans And Advances: 0 Other Non-Current Assets: 7.45 Total,3862
KARURVYSYA_2023_converted.txt_1,What is the total reserves and surplus of the company?,"The total reserves and surplus of the company is 8,423.64.","Symbol: KARURVYSYA Company Name: Karur Vysya Bank Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 160.41 Total Share Capital: 160.41 Reserves and Surplus: 0 Total Reserves and Surplus: 8,423.64 Total Shareholders Funds: 8,423.64 NON-CURRENT LIABILITIES: 8,584.05 Long Term Borrowings: 76,637.58 Deferred Tax Liabilities",961
ABAN_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are -880.62.,Symbol: ABAN Company Name: Aban Offshore Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 11.67 Total Share Capital: 11.67 Reserves and Surplus: -892.29 Total Reserves and Surplus: -892.29 Total Shareholders Funds: -880.62 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,2009
CENTEXT_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.,Symbol: CENTEXT Company Name: Century Extrusions Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 8 Total Share Capital: 8 Reserves and Surplus: 57.15 Total Reserves and Surplus: 57.15 Total Shareholders Funds: 65.15 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 7.11 Deferred Tax Liabilities [Net]: 0 Other Long,2149
FILATEX_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 2.08%.,(%): 2.83 Net Profit Margin (%): 2.08 Return on Networth / Equity (%): 8.17 Return on Capital Employed (%): 11.85 Return on Assets (%): 4.25 Total Debt/Equity (X): 0.27 Asset Turnover Ratio (%): 2.08 Liquidity Ratios: nan Current Ratio (X): 1.27 Quick Ratio (X): 0.57 Inventory Turnover Ratio (X): 8.9 Dividend Payout Ratio (NP) (%): 4.92 Dividend Payout,2860
KAYA_2023_converted.txt_3,What are the deferred tax liabilities of the company?,Deferred tax liabilities of the company are 0.,"Expenses: 29.4 Other Expenses: 90.61 Total Expenses: 267.65 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: -85.49 Exceptional Items: 0 Profit/Loss Before Tax: -85.49 Tax Expenses-Continued Operations: nan Current Tax: 0 Less: MAT Credit Entitlement: 0 Deferred Tax: 0 Tax For Earlier Years: 0 Total Tax Expenses: 0 Profit/Loss After Tax",2338
GEEKAYWIRE_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is 219.19.,"0.18 OtherCurrentAssets: 20.03 Total Current Assets: 151.3 Total Assets: 219.19 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 15.33 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 10.27 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3337
CLEDUCATE_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 27.53.,Symbol: CLEDUCATE Company Name: CL Educate Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 27.53 Total Share Capital: 27.53 Reserves and Surplus: 240.64 Total Reserves and Surplus: 240.64 Total Shareholders Funds: 268.52 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.7 Deferred Tax Liabilities [Net]: 0 Other Long,304
KMSUGAR_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 275.26.,Symbol: KMSUGAR Company Name: KM Sugar Mills Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 18.4 Total Share Capital: 18.4 Reserves and Surplus: 256.86 Total Reserves and Surplus: 256.86 Total Shareholders Funds: 275.26 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 50.24 Deferred Tax Liabilities [Net]: 7.33 Other,1440
JINDCOT_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 142.53.,Symbol: JINDCOT Company Name: Jindal Cotex Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 45 Total Share Capital: 45 Reserves and Surplus: 97.53 Total Reserves and Surplus: 97.53 Total Shareholders Funds: 142.53 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 45.29 Deferred Tax Liabilities [Net]: 0 Other Long Term,1496
VINATIORGA_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 10.28.,"Symbol: VINATIORGA Company Name: Vinati Organics Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 10.28 Total Share Capital: 10.28 Reserves and Surplus: 2,208.52 Total Reserves and Surplus: 2,208.52 Total Shareholders Funds: 2,218.80 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:",916
LOTUSEYE_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 63.19.,Total Current Liabilities: 5.19 Total Capital And Liabilities: 63.19 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 44.07 Intangible Assets: 0.1 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 44.18 Non-Current Investments: 0 Deferred Tax Assets [Net]: 0.38 Long Term Loans And Advances: 0 Other Non-Current Assets: 3.92 Total Non-Current,3653
SHK_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,0.95,(%): 2.59 Total Debt/Equity (X): 0.45 Asset Turnover Ratio (%): 0.95 Liquidity Ratios: nan Current Ratio (X): 0.8 Quick Ratio (X): 0.17 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend Payout Ratio (CP) (%): 0 Earnings Retention Ratio (%): 0 Cash Earnings Retention Ratio (%): 0 Valuation Ratios: nan Enterprise Value (Cr.):,3195
RHIM_2023_converted.txt_2,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company is 2,928.35.","Symbol: RHIM Company Name: RHI Magnesita India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 18.8 Total Share Capital: 18.8 Reserves and Surplus: 2,909.55 Total Reserves and Surplus: 2,909.55 Total Shareholders Funds: 2,928.35 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 25.9",1624
CAPTRUST_2023_converted.txt_2,What is the total value of assets of the company?,The total value of assets of the company is 187.68.,"40.2 OtherCurrentAssets: 13.41 Total Current Assets: 130.08 Total Assets: 187.68 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign",3290
WSTCSTPAPR_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 13.21.,"Symbol: WSTCSTPAPR Company Name: West Coast Paper Mills Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 13.21 Total Share Capital: 13.21 Reserves and Surplus: 2,037.30 Total Reserves and Surplus: 2,037.30 Total Shareholders Funds: 2,050.51 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 64.29 Deferred Tax Liabilities",821
PRECWIRE_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 928.24.,Current Liabilities: 457.99 Total Capital And Liabilities: 928.24 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 115.94 Intangible Assets: 0.05 Capital Work-In-Progress: 10.27 Other Assets: 0 Fixed Assets: 126.26 Non-Current Investments: 5.46 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 0.43 Total Non-Current,3901
EMAMILTD_2023_converted.txt_1,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are 2,263.70.","Symbol: EMAMILTD Company Name: Emami Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 44.12 Total Share Capital: 44.12 Reserves and Surplus: 2,219.58 Total Reserves and Surplus: 2,219.58 Total Shareholders Funds: 2,263.70 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long",1354
3PLAND_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 69.12.,Current Liabilities: 0.02 Total Capital And Liabilities: 69.12 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 0.23 Intangible Assets: 0 Capital Work-In-Progress: 0 Other Assets: 0.32 Fixed Assets: 0.55 Non-Current Investments: 0 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 0.01 Total Non-Current Assets:,4168
